-33.966245	151.225013	2036	Port Botany
-34.067503	151.122449	2229	Port Hacking
-33.898247	151.031087	2143	Potts Hill
-33.869026	151.225603	2011	Potts Point
-33.867342	150.90213	2176	Prairiewood
-33.942903	150.872145	2170	Prestons
-33.801553	150.916198	2148	Prospect
-33.925686	151.054635	2196	Punchbowl
-33.824735	151.112549	2112	Putney
-33.74414	151.141103	2073	Pymble
-33.869709	151.19393	2009	Pyrmont
-33.728356	150.881177	2763	Quakers Hill
-33.903188	151.247205	2022	Queens Park
-33.784595	151.287817	2096	Queenscliff
-34.021071	150.811347	2566	Raby
-33.984683	151.139847	2217	Ramsgate
-33.981114	151.1483	2217	Ramsgate Beach
-33.913164	151.241993	2031	Randwick
-34.136585	150.665604	2571	Razorback
-33.892778	151.203901	2016	Redfern
-33.883928	151.023796	2143	Regents Park
-33.773649	150.669102	2745	Regentville
-33.951507	151.017247	2212	Revesby
-33.943582	151.007296	2212	Revesby North
-33.830764	151.088105	2138	Rhodes
-33.597753	150.75289	2753	Richmond
-33.679382	150.861595	2765	Riverstone
-33.825587	151.159934	2066	Riverview
-33.949859	151.052469	2210	Riverwood
-33.952747	151.137624	2216	Rockdale
-33.868208	151.141652	2046	Rodd Point
-33.77155	150.843922	2766	Rooty Hill
-33.870395	151.268625	2029	Rose Bay
-33.866555	151.280456	2030	Rose Bay North
-33.920412	151.203107	2018	Rosebery
-33.819992	151.024558	2142	Rosehill
-33.933167	151.073197	2196	Roselands
-34.101795	150.800106	2560	Rosemeadow
-33.784635	151.177111	2069	Roseville
-33.945965	150.772763	2557	Rossmore
-33.695103	151.017906	2158	Round Corner
-33.682068	150.915397	2155	Rouse Hill
-33.821587	151.191396	2065	Royal North Shore Hospital
-33.863063	151.170573	2039	Rozelle
-34.069283	150.844069	2560	Ruse
-33.87624	151.228614	2011	Rushcutters Bay
-33.86072	151.140711	2046	Russell Lea
-33.812333	151.041737	2116	Rydalmere
-33.812953	151.104942	2112	Ryde
-33.920629	150.890212	2168	Sadleir
-33.998763	151.139252	2219	Sandringham
-33.975419	150.993967	2172	Sandy Point
-33.990614	151.133074	2219	Sans Souci
-33.595842	150.890575	2756	Scheyville
-33.697356	150.868762	2762	Schofields
-33.641752	151.290116	2105	Scotland Island
-33.797106	151.251146	2092	Seaforth
-33.885501	151.011469	2162	Sefton
-33.775477	150.934257	2147	Seven Hills
-33.771047	150.923871	2147	Seven Hills West
-33.729373	150.808375	2770	Shalvey
-33.711305	150.783287	2747	Shanes Park
